Tap,thegenerationgapwittyweeksee,28,thegenerationgap,16,100,,0,0,48,11,30.5555555555556,25,69.4444444444444,3,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,opportunityguidanceagreed,25,opportunity,11,44,guidanceagreed,14,56,7,2,40,3,60,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,jeeringneedstostop,18,jeeringneedsto,14,77.7777777777778,stop,4,22.2222222222222,5,4,80,1,20,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,foureccentricsatay,18,four,4,22.2222222222222,eccentricsatay,14,77.7777777777778,2,2,100,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,clashingrewardlifttoendfl,25,rewarddrend,11,40.7407407407407,clashinglifttofl,16,59.2592592592593,2,0,0,2,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,mutteredliefreewayandwewoouttermost,35,outermutedfreewaywoo,20,71.4285714285714,lieandwe,8,28.5714285714286,2,0,0,4,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,choreographýyourbusinessiní,27,choreschoreographýyou'rebusiness,32,94.1176470588235,in,2,5.88235294117647,11,2,33.3333333333333,4,66.6666666666667,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,allbyhippocampusdewdeservefudge,31,allbydeserve,12,42.8571428571429,hippocampusfudge,16,57.1428571428571,3,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,thisonmondaywillneweggoccur,27,occur,5,18.5185185185185,thisonmondaywillnewegg,22,81.4814814814815,3,2,66.6666666666667,1,33.3333333333333,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,hewasforgunbeer,15,he,2,16.6666666666667,wasforbeer,10,83.3333333333333,3,2,50,2,50,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,pleasemuddessertknow,20,please,6,30,muddessertknow,14,70,0,0,0,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,tnneweracceptedfreebooker,25,tnfreebooker,12,48,neweraccepted,13,52,3,1,33.3333333333333,2,66.6666666666667,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,appposablatfreeexorcize,23,pusanappposablfree,18,58.0645161290323,appatexorcize,13,41.9354838709677,7,0,0,8,100,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,theprophecyaddunnoticed,23,aretheprophecyadd,17,60.7142857142857,theprophecy,11,39.2857142857143,4,2,28.5714285714286,5,71.4285714285714,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,therearewinnerandpassers,24,there,5,20.8333333333333,arewinnerandpassers,19,79.1666666666667,6,1,20,4,80,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,upright,7,,0,0,upright,7,100,2,1,50,1,50,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,youretiquetteneedsomeapproach,29,your,4,19.047619047619,etiquetteneedsome,17,80.9523809523809,1,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Gesture,pleasefollowtheguidelines,25,-,-,0,pleasefollowtheguidelines,25,100,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,chemistryspoiltookforever,25,chemistryspoil,14,56,tookforever,11,44,7,2,33.3333333333333,4,66.6666666666667,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,yourpresentationwilli'mmnhappytin,33,presentationwilli'm,19,59.375,youmnhappytin,13,40.625,2,1,33.3333333333333,2,66.6666666666667,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,nevertooriceandbeefbeeravoid,28,nervebeef,9,37.5,tooandbeeravoid,15,62.5,2,1,33.3333333333333,2,66.6666666666667,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,thecorroboratewasveeryexciting,30,veery,5,16.6666666666667,thecorroboratewasexciting,25,83.3333333333333,11,2,25,6,75,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,thedofreetimeallday,19,free,4,21.0526315789474,thedotimeallday,15,78.9473684210526,4,0,0,4,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,theearlybirdsgreetsthewormy,27,,0,0,theearlybirdsgreetsthe,22,100,1,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,seasongreetingslivetheeteamnewer,32,greetingslivenewer,18,56.25,seasontheeteam,14,43.75,0,0,0,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,physicammendmentchemistryseebadgecase,37,ammendmentsee,13,35.1351351351351,physicchemistrybadgecase,24,64.8648648648649,0,0,0,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,theassailedtooksixmonths,24,months,6,25,theassailedtooksix,18,75,9,1,33.3333333333333,2,66.6666666666667,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,gnosticlibraryhasmanmyselfwith,30,gnosticmanmy,12,40,libraryhasselfwith,18,60,1,0,0,1,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,here'smymetalwallcounty,23,here's,6,26.0869565217391,mymetalwallcounty,17,73.9130434782609,3,1,33.3333333333333,2,66.6666666666667,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Gesture,purewinforumtheeast,19,-,-,0,purewinforumtheeast,19,100,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,pleasekeepthisdocoolcooneyideal,31,keepideal,9,29.0322580645161,pleasethisdocoolcooney,22,70.9677419354839,5,2,40,3,60,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,sixdaughtryseeserver,20,six,3,15,daughtryseeserver,17,85,3,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,easyoutcookforflying,20,outfor,6,30,easycookflying,14,70,1,1,100,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,interestingobservedwasmade,26,interredobesemade,17,85,was,3,15,1,0,0,2,100,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,earthaudacityhillandpredictable,31,predictable,11,35.4838709677419,earthaudacityhilland,20,64.5161290322581,1,0,0,1,100,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,stopaspirationalafterarebad,27,aspirationalare,15,55.5555555555556,stopafterbad,12,44.4444444444444,1,0,0,1,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,ourslifeexperiencehasinincreased,32,lifein,6,18.75,oursexperiencehasincreased,26,81.25,2,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,servedthemaxthonadoptedsipped,29,the,3,8.82352941176471,servedservedthemaxthonadoptedsi,31,91.1764705882353,1,0,0,4,100,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,mostjudge,9,,0,0,mostjudge,9,100,0,0,0,0,0,0,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Gesture,relationsareverystrained,24,-,-,0,relationsareverystrained,24,100,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,circumnavigationareunbelievable,31,circumnavigate,14,48.2758620689655,areunbelievable,15,51.7241379310345,0,0,0,0,0,1,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,evilcarsneedbigfuelcells,24,cells,5,25,evilneedbigfuel,15,75,0,0,0,1,100,2,M_D_Y H_M_S - 11-May-22 - 3_07_01 PM
Tap_Gesture,hopetippydieinspiring,21,hopedieinspiring,16,76.1904761904762,tippy,5,23.8095238095238,1,1,100,0,0,0,M_D_Y H_M_S - 11-May-22 - 4_41_10 PM
