0.23067035183801,28,9,21,3,7,77.4193548387097,thecoronationwasveryexciting,thecorlnz,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
8.82032009870093,28,16,19,2,9,70,circumstancesareunacceptable,cirrccumatancsss,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
6.95620550397935,25,19,12,1,13,50,apartmentsaretooexpensive,apartmetsafdbyooexl,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
7.58077090291235,24,23,6,3,18,33.3333333333333,relationsareverystrained,relationsarebveystrpjjd,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
7.47476196172236,29,28,1,8,28,24.3243243243243,correctyourdictionimmediately,correctyourdictionimmeditely,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
6.77821795507865,24,24,0,5,24,17.2413793103448,justwhatthedoctorordered,justwhatthedoctorordered,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
8.97180052985007,24,26,9,5,17,45.1612903225806,nothingwrongwithhisstyle,nothing.wrong.wwith.jiseyk,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
7.23380078776935,27,27,0,3,27,10,sprawlingsubdivisionsarebad,sprawlingsubdivisionsarebad,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
11.1370257325434,25,26,1,0,25,3.84615384615385,liedetectortestsneverwork,lie.detectortestsneverwork,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
7.80854843106489,28,28,0,7,28,20,yourpresentationwasinspiring,yourpresentationwasinspiring,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
13.0186406864225,24,22,3,0,21,12.5,chemicalspilltookforever,chemicalspolltookoreve,M_D_Y H_M_S - 6_21_2022 - 5_07_45 PM
