5.41242731946081,28,27,1,5,27,18.1818181818182,circumstancesareunacceptable,circumtancesareunacceptable,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
1.88749663969072,25,7,19,11,6,83.3333333333333,earthquakesarepredictable,earthsh,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
10.4876833040565,27,27,0,3,27,10,universitiesaretooexpensive,universitiesaretooexpensive,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
17.3025959907172,23,23,1,0,22,4.34782608695652,mostjudgesareveryhonest,mostjudgedareveryhonest,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
8.81129743045532,26,26,0,16,26,38.0952380952381,physicsandchemistryarehard,physicsandchemistryarehard,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
14.1087692429437,27,27,0,2,27,6.89655172413793,housewithnewelectricalpanel,housewithnewelectricalpanel,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
9.63052524990047,28,27,1,5,27,18.1818181818182,electriccarsneedbigfuelcells,electriccarsneedbigfuelcell,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
4.40191483784548,29,29,0,2,29,6.45161290322581,therationalebehindthedecision,therationalebehindthedecision,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
13.0629802916264,25,25,0,4,25,13.7931034482759,prevailingwindfromtheeast,prevailingwindfromtheeast,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
11.7788567147201,27,27,0,2,27,6.89655172413793,hermajestyvisitedourcountry,hermajestyvisitedourcountry,M_D_Y H_M_S - 5_20_2022 - 7_42_10 PM
