Tap_Gesture,thegenerationgapgetswider,25,the,3,12,generationgapgetswider,22,88,2,0,0,2,100,0,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,chemicalspilltookforever,24,-,-,0,chemicalspilltookforever,24,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,allfoodboysfudge,16,-,-,0,allfoodboysfudge,16,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Tap_Gesture,outlifeexplicatehasincreased,28,lifehas,7,25,outexplicateincreased,21,75,17,2,13.3333333333333,13,86.6666666666667,0,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Tap_Gesture,thefourtheditionwasbetter,25,fourthwas,9,36,theeditionbetter,16,64,3,3,100,0,0,1,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,apartmentsaretooexpensive,25,-,-,0,apartmentsaretooexpensive,25,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Tap_Gesture,theacceptancespeechwasboring,28,the,3,10.7142857142857,acceptancespeechwasboring,25,89.2857142857143,0,0,0,0,0,0,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,circumnavigateareunacceptable,29,-,-,0,circumnavigateareunacceptable,29,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,nevertoorichandnevertoothin,27,-,-,0,nevertoorichandnevertoothin,27,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
Gesture,letdetectortestsneverwork,25,-,-,0,letdetectortestsneverwork,25,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 7_12_50 PM
