Gesture,beermajestyfissuresoutcountry,29,-,-,0,beermajestyfissuresoutcountry,29,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Tap_Gesture,housewithnewelectricalposable,29,,0,0,housewithnewelectricalposable,29,100,0,0,0,0,0,0,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Tap_Gesture,threeacceptanceappreciatedwasboring,35,,0,0,threeacceptanceappreciatedwasboring,35,100,0,0,0,0,0,0,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Gesture,thegreenerygapgetswider,23,-,-,0,thegreenerygapgetswider,23,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Gesture,correctnessareunsaved,21,-,-,0,correctnessareunsaved,21,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Tap,,0,,0,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Gesture,liesweetesttestsneverwork,25,-,-,0,liesweetesttestsneverwork,25,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Gesture,nevertoorichandnevertoothin,27,-,-,0,nevertoorichandnevertoothin,27,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Tap_Gesture,clashingreedlightmeansstop,26,reed,4,15.3846153846154,clashinglightmeansstop,22,84.6153846153846,0,0,0,0,0,0,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
Gesture,seasonedgolfersmoorethegame,27,-,-,0,seasonedgolfersmoorethegame,27,100,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 8_08_18 PM
