Tap_Gesture,youreerieneedszookeeperwork,27,needs,5,18.5185185185185,youreeriezookeeperwork,22,81.4814814814815,4,1,100,0,0,0,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Gesture,circumstancesareunacceptable,28,-,-,0,circumstancesareunacceptable,28,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Gesture,predatingwindroomthreeeast,26,-,-,0,predatingwindroomthreeeast,26,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Tap_Gesture,threwcorroboratewasveryexciting,31,was,3,9.67741935483871,threwcorroborateveryexciting,28,90.3225806451613,2,0,0,2,100,0,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Tap_Gesture,yourpresbyterianwasinspiring,28,tctyourtcpresbyterian,21,63.6363636363636,wasinspiring,12,36.3636363636364,3,0,0,3,100,0,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Gesture,apartmentsaretooexpensive,25,-,-,0,apartmentsaretooexpensive,25,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Gesture,regulationsareverystrained,26,-,-,0,regulationsareverystrained,26,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Gesture,beermajestyvisitedpurrcountry,29,-,-,0,beermajestyvisitedpurrcountry,29,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Tap_Gesture,thepluggeddoorsnotfitthesocket,30,the,3,10,pluggeddoorsnotfitthesocket,27,90,0,0,0,0,0,0,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
Tap_Gesture,theearlybirdsgeetathesooth,26,birds,5,23.8095238095238,thegeetathesooth,16,76.1904761904762,2,0,0,2,100,2,M_D_Y H_M_S - 5_20_2022 - 5_22_37 PM
