Tap,therationlebehindthedecision,28,therationlebehindthedecision,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,thisphenwillneveroccur,22,thispheenwillneveroccur,23,100,,0,0,2,2,66.6666666666667,1,33.3333333333333,1,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,victimsdeservemoreredress,25,victimsdeservemoreredress,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,sixdaughtersandsevensons,24,sixdaughtersandsevensons,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,electriccarsneedbigfuelcells,28,electriccarsneedbigfuelcells,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,thepropeieterwasunavaile,24,thepropeieterwasunavaile,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,interestingobservationwasmade,29,interestingobservationwasmade,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,corroctyourdictionimmediately,29,corroctyourdictionimmediately,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,thesebarracksarebigenough,25,thesebarracksarebigenough,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
Tap,exceedthemaximumsppedlimit,26,exceedthemaximumsppedlimit,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 20-May-22 - 7_21_13 PM
