Tap_Gesture,electricscarsneedbigfuelcells,29,electricsfuelcells,18,62.0689655172414,carsneedbig,11,37.9310344827586,3,0,0,3,100,0,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Gesture,lewesgoodwoodtheghouls,22,-,-,0,lewesgoodwoodtheghouls,22,100,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,exceedthemaximumspedlimt,24,exceedthemaximumspedlimt,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,therationalebehindthedecision,29,therationalebehindthedecision,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,theproprietorrwasunavailablsfhsaugahv,37,theproprietorrwasunavailablsfhsaugahv,37,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,plesekeepthisconfiden,21,plesekeepthisconfiden,21,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,notingworngwihhisstyle,22,notingworngwihhisstyle,22,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,thisphenomenonwillnweveroccur,29,thisphenomenonwillnweveroccur,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,thislibraryhasmanybooksssjdhaf,30,thislibraryhasmanybooksssjdhaf,30,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,allgoodboysdeservefudge,23,allgoodboysdeservefudge,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap,hermajestyvisitedouercountry,28,hermajestyvisitedouercountry,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 11-May-22 - 7_20_38 PM
Tap_Gesture,vuiiii,6,vuiii,5,83.3333333333333,i,1,16.6666666666667,0,0,0,0,0,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,allggoodbooyysdeservefudge,26,allggoodbooyysdeservefudge,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap_Gesture,sixdajuughytteeertandssddedcvvfreeee,36,sixdajuughytteeertandssddevvee,30,83.3333333333333,dcfree,6,16.6666666666667,0,0,0,0,0,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,prevailingwindfromtheasdjnafeast,32,prevailingwindfromtheasdjnafeast,32,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,fllashingredlightmeansvstop,27,fllashingredlightmeansvstop,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap_Gesture,watchoiutforlowflyingobjectsd,29,watchoiutforlowflyingobjectsd,29,100,,0,0,17,14,82.3529411764706,3,17.6470588235294,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,chemicalspilltookforevsdr,25,chemicalspilltookforevsdr,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,thrresbrarracksarebigenough,27,thrresbrarracksarebigenough,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,thefireblazedaddllweeekkend,27,thefireblazedaddllweeekkend,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,exceedthemaximumspeedliiimmu,28,exceedthemaximumspeedliiimmu,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,esarthquakesarepredictable,26,esarthquakesarepredictable,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,theassaulttooksixmonthsb,24,theassaulttooksixmonthsb,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,thegenerationgapgetswwwwwidders,31,thegenerationgapgetswwwwwidders,31,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,interestingobservationwasmade,29,interestingobservationwasmade,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,nothingwronfgwithherstyle,25,nothingwronfgwithherstyle,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,thephenomenonwillneveroccur,27,thephenomenonwillneveroccur,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,theproprietorwasunavailable,27,theproprietorwasunavailable,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,apartmentsaretooexpensivejfafg,30,apartmentsaretooexpensivejfafg,30,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,physicsandchemistryarsehard,27,physicsandchemistryarsehard,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,teachingservicewillhelp,23,teachingservicewillhelp,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap_Gesture,cirrrumsttancdeeareinaccessible,31,cirrrumsttancdeeareunacce,25,100,,0,0,0,0,0,1,100,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap_Gesture,playersmustknowalltherules,26,playersmuknowalltherules,24,92.3076923076923,st,2,7.69230769230769,0,0,0,0,0,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap_Gesture,nemmmmnvdddddsterichandnvertoothin,34,nemmmmnvddddderichandnvertoothin,32,69.5652173913043,nemmmmnvddddds,14,30.4347826086957,13,6,66.6666666666667,3,33.3333333333333,0,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
Tap,housewithnewelectricpanel,25,housewithnewelectricpanel,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 12-May-22 - 12_33_00 PM
