Tap,thecoronationwasveryexciting,28,thecoronationwasveryexciting,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,nevertoorichandnevertoothin,27,nevertoorichandnevertoothin,27,100,,0,0,1,1,100,0,0,0,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,sixdaughterandsevenson,22,sixdaughterandandsevenson,25,100,,0,0,11,9,81.8181818181818,2,18.1818181818182,2,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,youretiquetteneedssomm,22,youretiquetteneedssomm,22,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,victimsdeservemoreredress,25,victimsdeservemoreredress,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,pleasekeepthisconfidential,26,pleasekeepthisconfidential,26,100,,0,0,3,3,100,0,0,0,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,prevaillingwindfromtheeast,26,prevaillingwindfromtheeast,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,thegenerationgapgetswider,25,thegenerationgapgetswider,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,yourpresentationwasinspiring,28,yourpresentationwasinspiring,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
Tap,justwhatthsdoctorordered,24,justwhatthsdoctorordered,24,100,,0,0,11,9,81.8181818181818,2,18.1818181818182,0,M_D_Y H_M_S - 5_20_2022 - 4_14_01 PM
