Tap_Gesture,therearewinnersandlooser,24,there,5,20.8333333333333,arewinnersandlooser,19,79.1666666666667,1,0,0,1,100,0,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Gesture,allfood,7,-,-,0,allfood,7,100,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,thewatchedtheentiremovie,24,thewatchedtheentiremovie,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,thefourthwasbetter,18,thefourthwasbetter,18,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,exceedthemaximumspeedlimit,26,exceedthemaximumspeedlimit,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,seasonedgolferslovethegame,26,seasonedgolferslovethegame,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,theacceptancespeechwasboring,28,theacceptancespeechwasboring,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,nevertoorichandnevertoothin,27,nevertoorichandnevertoothin,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap_Gesture,prevailingwindtheeast,21,theeast,7,33.3333333333333,prevailingwind,14,66.6666666666667,4,3,75,1,25,0,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
Tap,theearlybirdgetstheworm,23,theearlybirdgetstheworm,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_20_2022 - 6_20_03 PM
