0,27,0,27,0,0,100,sprawlingsubdivisionsarebad,,M_D_Y H_M_S - 6_7_2022 - 6_39_04 PM
3.03488879650905,29,29,0,7,29,19.4444444444444,therationalebehindthedecision,therationalebehindthedecision,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
2.21360954164538,27,27,0,5,27,15.625,sprawlingsubdivisionsarebad,sprawlingsubdivisionsarebad,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
6.42338879010345,25,25,0,3,25,10.7142857142857,liedetectortestsneverwork,liedetectortestsneverwork,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
7.71491511359264,24,24,0,2,24,7.69230769230769,sixdaughtersandsevensons,sixdaughtersandsevensons,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
4.35914018793234,28,28,0,17,28,37.7777777777778,theacceptancespeechwasboring,theacceptancespeechwasboring,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
7.27421727823963,29,29,0,1,29,3.33333333333333,ourlifeexpectancyhasincreased,ourlifeexpectancyhasincreased,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
5.89607792514266,24,24,0,3,24,11.1111111111111,teachingserviceswillhelp,teachingserviceswillhelp,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
11.956071426612,27,27,0,1,27,3.57142857142857,housewithnewelectricalpanel,housewithnewelectricalpanel,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
13.7010705077308,28,28,0,0,28,0,yourpresentationwasinspiring,yourpresentationwasinspiring,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
15.1875601487936,24,25,1,0,24,4,justwhatthedoctorordered,justwhatthedoctororddered,M_D_Y H_M_S - 6_7_2022 - 6_49_15 PM
8.93276488874269,27,33,7,7,26,35,watchoutforlowflyingobjects,watchoutflooredlooseflyingobjects,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
10.0215652293659,24,30,7,0,23,23.3333333333333,sixdaughtersandsevensons,sixdaughtersannexedsevenwagons,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
7.14842156987156,29,26,12,3,17,46.875,therationalebehindthedecision,thererationalesbehindether,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
12.1130326779123,25,38,20,6,18,59.0909090909091,medievaltimeswereveryhard,medicaltimesavingwerewolfferryinghight,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
13.5328649007331,24,25,4,0,21,16,therearewinnersandlosers,there'rewinnersandslooser,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
11.9084544633773,23,28,7,1,21,27.5862068965517,thislibraryhasmanybooks,thislibraryyassermanyboorish,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
15.8987553129445,28,28,0,0,28,0,circumstancesareunacceptable,circumstancesareunacceptable,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
16.9999727655842,25,33,9,0,24,27.2727272727273,prevailingwindfromtheeast,prevailingwindblownfromthreeratty,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
13.4265063670684,28,32,9,1,23,30.3030303030303,electriccarsneedbigfuelcells,electriccarrasconeedbigrussell's,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
11.9667580692967,23,22,11,1,12,50,thefireblazedallweekend,theretiredblazedwallin,M_D_Y H_M_S - 6_7_2022 - 7_14_57 PM
